Year,Month,Province,District,Suspected_Cases,RDT_Tested,Microscopy_Tested,Confirmed_Cases
2025,3,Luapula,Chifunabuli,23613,20316,577,6593
2025,4,Luapula,Chifunabuli,21595,19806,672,6560
2025,5,Luapula,Chifunabuli,8422,7203,388,3166
2025,6,Luapula,Chifunabuli,7034,6059,380,2539
2025,7,Luapula,Chifunabuli,4653,4021,110,1655
2025,8,Luapula,Chifunabuli,3606,3323,87,988
2025,9,Luapula,Chifunabuli,3985,3493,234,1003
2025,10,Luapula,Chifunabuli,6677,5555,205,1889
2025,11,Luapula,Chifunabuli,8906,8044,275,3178
2025,12,Luapula,Chifunabuli,22755,18042,1028,5044
2025,1,Luapula,Lunga,10206,8669,616,3707
2025,2,Luapula,Lunga,13185,11455,911,4864
2025,3,Luapula,Lunga,14167,11980,881,4802
2025,4,Luapula,Lunga,9672,7983,583,3401
2025,5,Luapula,Lunga,6900,5664,355,2267
2025,6,Luapula,Lunga,9941,8328,373,2178
2025,7,Luapula,Lunga,5721,4749,356,1500
2025,8,Luapula,Lunga,2641,2211,106,916
2025,9,Luapula,Lunga,4038,3483,72,1232
2025,10,Luapula,Lunga,3886,3145,111,1315
2025,11,Luapula,Lunga,6259,5339,394,2399
2025,12,Luapula,Lunga,8822,7294,548,2530
2025,1,Muchinga,Chinsali,13455,10756,724,3949
2025,2,Muchinga,Chinsali,12712,11453,470,3731
2025,3,Muchinga,Chinsali,10228,9167,388,3324
2025,4,Muchinga,Chinsali,7384,6125,320,2693
2025,5,Muchinga,Chinsali,9345,7502,476,2882
2025,6,Muchinga,Chinsali,10083,8240,562,2725
2025,7,Muchinga,Chinsali,3667,2990,170,1150
2025,8,Muchinga,Chinsali,4557,3808,222,1305
2025,9,Muchinga,Chinsali,4425,3655,219,1220
2025,10,Muchinga,Chinsali,4821,4340,180,1744
2025,11,Muchinga,Chinsali,4888,3922,252,1330
2025,12,Muchinga,Chinsali,12517,10808,717,3585
2025,1,Muchinga,Mpika,13285,10730,660,2722
2025,2,Muchinga,Mpika,16887,14466,563,4663
2025,3,Muchinga,Mpika,20809,17320,517,4425
2025,4,Muchinga,Mpika,11400,9320,588,4051
2025,5,Muchinga,Mpika,10625,8657,211,2744
2025,6,Muchinga,Mpika,8153,7568,196,1992
2025,7,Muchinga,Mpika,9320,7591,260,2677
2025,8,Muchinga,Mpika,4709,4126,106,1562
2025,9,Muchinga,Mpika,2706,2342,116,978
2025,10,Muchinga,Mpika,4325,3623,127,1260
2025,11,Muchinga,Mpika,7676,6624,414,2783
2025,12,Muchinga,Mpika,6683,5840,225,2556
2025,1,Muchinga,Isoka,17449,15320,845,4317
2025,2,Muchinga,Isoka,20040,18608,468,6162
2025,3,Muchinga,Isoka,12948,11355,790,5046
2025,4,Muchinga,Isoka,28389,23616,1131,6735
2025,5,Muchinga,Isoka,9023,8014,233,3551
2025,6,Muchinga,Isoka,7077,6025,452,2052
2025,7,Muchinga,Isoka,6389,5431,181,2163
2025,8,Muchinga,Isoka,8437,7602,244,2083
2025,9,Muchinga,Isoka,5191,4360,335,1429
2025,10,Muchinga,Isoka,5093,4119,247,1455
2025,11,Muchinga,Isoka,6579,6000,191,2151
2025,12,Muchinga,Isoka,7738,6362,342,2238
2025,1,Muchinga,Nakonde,10194,9261,361,4068
2025,2,Muchinga,Nakonde,12815,11305,599,4688
2025,3,Muchinga,Nakonde,14860,12413,619,4489
2025,4,Muchinga,Nakonde,9652,8087,362,3373
2025,5,Muchinga,Nakonde,11088,9820,481,3678
2025,6,Muchinga,Nakonde,8474,6926,235,1788
2025,7,Muchinga,Nakonde,5613,4672,224,1773
2025,8,Muchinga,Nakonde,4406,4029,122,1400
2025,9,Muchinga,Nakonde,3126,2857,81,1089
2025,10,Muchinga,Nakonde,5583,4830,105,1762
2025,11,Muchinga,Nakonde,7802,7091,174,2108
2025,12,Muchinga,Nakonde,9001,7358,334,3027
2025,1,Muchinga,Mafinga,26787,22746,1279,6707
2025,2,Muchinga,Mafinga,17281,15211,1060,4966
2025,3,Muchinga,Mafinga,22296,18797,1216,6101
2025,4,Muchinga,Mafinga,18878,15478,876,5573
2025,5,Muchinga,Mafinga,16314,13890,379,5767
2025,6,Muchinga,Mafinga,7914,6745,216,2993
2025,7,Muchinga,Mafinga,8404,6923,547,2150
2025,8,Muchinga,Mafinga,4956,4138,185,1362
2025,9,Muchinga,Mafinga,4271,3798,176,1550
2025,10,Muchinga,Mafinga,7398,5843,328,1546
2025,11,Muchinga,Mafinga,12370,10924,764,2780
2025,12,Muchinga,Mafinga,13449,11618,801,4661
2025,1,Muchinga,Chama,12413,10896,853,4262
2025,2,Muchinga,Chama,13208,11496,479,4523
2025,3,Muchinga,Chama,26482,23253,762,6482
2025,4,Muchinga,Chama,29135,24267,1221,7852
2025,5,Muchinga,Chama,11047,9852,430,3699
2025,6,Muchinga,Chama,12846,10905,541,3259
2025,7,Muchinga,Chama,5035,4289,289,1848
2025,8,Muchinga,Chama,4163,3717,96,1609
2025,9,Muchinga,Chama,4837,3964,133,1479
2025,10,Muchinga,Chama,9535,8140,272,2644
2025,11,Muchinga,Chama,16394,13460,830,4326
2025,12,Muchinga,Chama,22750,18712,778,6269
2025,1,Muchinga,Lavushimanda,24713,19598,1065,6557
2025,2,Muchinga,Lavushimanda,14855,13006,552,5611
2025,3,Muchinga,Lavushimanda,21217,16842,1002,4930
2025,4,Muchinga,Lavushimanda,26797,22869,753,6351
2025,5,Muchinga,Lavushimanda,8641,7294,464,3053
2025,6,Muchinga,Lavushimanda,10616,8829,487,2328
2025,7,Muchinga,Lavushimanda,7269,6034,330,2155
2025,8,Muchinga,Lavushimanda,4643,3747,131,1334
2025,9,Muchinga,Lavushimanda,6184,5265,280,1689
2025,10,Muchinga,Lavushimanda,6653,5447,398,1545
2025,11,Muchinga,Lavushimanda,9848,8812,351,3625
2025,12,Muchinga,Lavushimanda,9463,8188,429,3490
2025,1,Muchinga,Kanchibiya,15438,11983,905,4846
2025,2,Muchinga,Kanchibiya,29516,23822,1824,6481
2025,3,Muchinga,Kanchibiya,32710,25872,1897,6674
2025,4,Muchinga,Kanchibiya,16049,13669,741,4872
2025,5,Muchinga,Kanchibiya,10712,8855,274,3502
2025,6,Muchinga,Kanchibiya,8310,6999,192,3053
2025,7,Muchinga,Kanchibiya,6161,5159,284,1474
2025,8,Muchinga,Kanchibiya,4860,4118,278,1623
2025,9,Muchinga,Kanchibiya,8715,7290,182,1859
2025,10,Muchinga,Kanchibiya,8185,6511,426,2471
2025,11,Muchinga,Kanchibiya,19148,17178,879,4758
2025,12,Muchinga,Kanchibiya,15544,13105,944,4441
2025,1,Muchinga,Shiwang'andu,16005,13486,368,3651
2025,2,Muchinga,Shiwang'andu,15193,13466,335,3908
2025,3,Muchinga,Shiwang'andu,22555,19268,1149,6709
2025,4,Muchinga,Shiwang'andu,31391,26226,746,7649
2025,5,Muchinga,Shiwang'andu,9801,8008,292,3181
2025,6,Muchinga,Shiwang'andu,6769,5652,334,1943
2025,7,Muchinga,Shiwang'andu,8649,7047,365,2340
2025,8,Muchinga,Shiwang'andu,4062,3437,115,1094
2025,9,Muchinga,Shiwang'andu,6625,5281,383,2042
2025,10,Muchinga,Shiwang'andu,6198,5399,156,1843
2025,11,Muchinga,Shiwang'andu,7863,6442,490,2061
2025,12,Muchinga,Shiwang'andu,12808,11521,476,4294
